MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20050802,High Plains,32.1,38.9,14.95,14.05,0,0,8/2/2005,8/8/2005,2
20050802,West,35.64,26.42,22.59,15.35,0,0,8/2/2005,8/8/2005,2
20050726,High Plains,31.79,39.46,16.1,12.65,0,0,7/26/2005,8/1/2005,2
20050726,West,38.26,26.07,21.17,14.5,0,0,7/26/2005,8/1/2005,2
20050719,High Plains,46.82,25.58,14.86,12.74,0,0,7/19/2005,7/25/2005,2
20050719,West,46.36,20.54,18.99,14.11,0,0,7/19/2005,7/25/2005,2
20050712,High Plains,59.56,16.16,13.32,10.97,0,0,7/12/2005,7/18/2005,2
20050712,West,46.36,20.54,19.75,13.35,0,0,7/12/2005,7/18/2005,2
20050705,High Plains,59.78,16.37,12.88,10.97,0,0,7/5/2005,7/11/2005,2
20050705,West,46.6,19.11,20.83,13.46,0,0,7/5/2005,7/11/2005,2
20050628,High Plains,58.05,16.55,14.43,10.97,0,0,6/28/2005,7/4/2005,2
20050628,West,50,15.56,20.98,13.46,0,0,6/28/2005,7/4/2005,2
20050621,High Plains,59.74,12.65,16.64,10.97,0,0,6/21/2005,6/27/2005,2
20050621,West,48.75,16.05,21.74,13.46,0,0,6/21/2005,6/27/2005,2
20050614,High Plains,59.8,12.34,16.89,10.97,0,0,6/14/2005,6/20/2005,2
20050614,West,48.11,13.84,24.29,12.48,1.28,0,6/14/2005,6/20/2005,2
20050607,High Plains,46.17,22.13,19.61,9.8,2.28,0,6/7/2005,6/13/2005,2
20050607,West,47.7,11.58,22.65,15.4,2.67,0,6/7/2005,6/13/2005,2
20050531,High Plains,39.11,27.53,15.72,15.34,2.3,0,5/31/2005,6/6/2005,2
20050531,West,47.84,12.14,17.14,18.15,4.73,0,5/31/2005,6/6/2005,2
20050524,High Plains,39.85,26.8,15.72,15.34,2.3,0,5/24/2005,5/30/2005,2
20050524,West,47.84,12.14,17.14,18.15,4.73,0,5/24/2005,5/30/2005,2
20050517,High Plains,44.87,19.44,18.05,15.34,2.3,0,5/17/2005,5/23/2005,2
20050517,West,47.79,12,17.33,18.15,4.73,0,5/17/2005,5/23/2005,2
20050510,High Plains,31.34,28.46,17.19,18.13,4.88,0,5/10/2005,5/16/2005,2
20050510,West,45.21,12.69,13.94,20.38,7.79,0,5/10/2005,5/16/2005,2
20050503,High Plains,32.56,27.33,17.08,15.01,5.57,2.45,5/3/2005,5/9/2005,2
20050503,West,42.23,14.29,14.25,18.01,9.58,1.64,5/3/2005,5/9/2005,2
20050426,High Plains,39.2,19.97,17.22,15.59,4.89,3.13,4/26/2005,5/2/2005,2
20050426,West,40.48,14.45,15.55,18.01,9.4,2.1,4/26/2005,5/2/2005,2
20050419,High Plains,39.32,20.51,14.21,16.25,4.58,5.13,4/19/2005,4/25/2005,2
20050419,West,38.71,14.88,15.97,16.72,10.08,3.64,4/19/2005,4/25/2005,2
20050412,High Plains,40.71,19.12,14.21,16.07,5.17,4.71,4/12/2005,4/18/2005,2
20050412,West,34.95,14.89,16.05,20.93,9.44,3.73,4/12/2005,4/18/2005,2
20050405,High Plains,32.73,23.48,16.86,17.04,5.61,4.27,4/5/2005,4/11/2005,2
20050405,West,28.16,17.72,18.11,22.4,9.98,3.63,4/5/2005,4/11/2005,2
20050329,High Plains,29.29,25.66,17.37,17.79,5.61,4.27,3/29/2005,4/4/2005,2
20050329,West,26.11,18.19,19.3,22.42,10.19,3.78,3/29/2005,4/4/2005,2
20050322,High Plains,28.88,25.57,16.28,19.2,5.8,4.27,3/22/2005,3/28/2005,2
20050322,West,23.08,18.95,18.91,22.9,12.23,3.93,3/22/2005,3/28/2005,2
20050315,High Plains,28.88,25.57,16.28,19.2,5.8,4.27,3/15/2005,3/21/2005,2
20050315,West,22.74,19.29,18.91,22.9,12.23,3.93,3/15/2005,3/21/2005,2
20050308,High Plains,28.88,25.57,16.28,19.24,5.75,4.27,3/8/2005,3/14/2005,2
20050308,West,23.02,19.14,20.76,23.78,9.96,3.34,3/8/2005,3/14/2005,2
20050301,High Plains,29.68,24.77,16.28,19.51,5.56,4.19,3/1/2005,3/7/2005,2
20050301,West,22.68,19.64,21.95,22.45,9.96,3.33,3/1/2005,3/7/2005,2
20050222,High Plains,29.68,24.76,17.73,18.22,6.91,2.71,2/22/2005,2/28/2005,2
20050222,West,20.49,20.63,25.32,19.43,11.5,2.63,2/22/2005,2/28/2005,2
20050215,High Plains,30.16,24.28,17.73,18.22,6.91,2.71,2/15/2005,2/21/2005,2
20050215,West,21.25,19.7,28.55,16.55,11.32,2.63,2/15/2005,2/21/2005,2
20050208,High Plains,31.4,24.55,17.79,17.57,5.98,2.71,2/8/2005,2/14/2005,2
20050208,West,22.11,16.64,30.31,16.95,11.36,2.63,2/8/2005,2/14/2005,2
20050201,High Plains,29.43,24.93,19.25,18.2,6.77,1.43,2/1/2005,2/7/2005,2
20050201,West,21.56,15.9,31.27,19.13,10.32,1.82,2/1/2005,2/7/2005,2
20050125,High Plains,29.43,24.93,19.25,18.2,6.77,1.43,1/25/2005,1/31/2005,2
20050125,West,21.13,25.96,23.47,16.98,10.65,1.82,1/25/2005,1/31/2005,2
20050118,High Plains,31.89,22.46,19.25,18.81,6.15,1.43,1/18/2005,1/24/2005,2
20050118,West,20.49,27.59,22.79,16.97,10.34,1.82,1/18/2005,1/24/2005,2
20050111,High Plains,32.15,21.76,19.66,19.67,5.32,1.45,1/11/2005,1/17/2005,2
20050111,West,18.08,29.11,23.06,17.46,10.38,1.91,1/11/2005,1/17/2005,2
20050104,High Plains,32.03,21.35,20.6,19.26,5.27,1.49,1/4/2005,1/10/2005,2
20050104,West,26.17,17.65,21.9,19.31,13.03,1.94,1/4/2005,1/10/2005,2
20041228,High Plains,32.03,21.35,20.6,19.26,5.27,1.49,12/28/2004,1/3/2005,2
20041228,West,22.36,17.76,22.76,20.58,14.2,2.34,12/28/2004,1/3/2005,2
20041221,High Plains,32.58,20.81,21.28,19.11,4.74,1.49,12/21/2004,12/27/2004,2
20041221,West,22.66,17.4,22.42,21.33,13.86,2.34,12/21/2004,12/27/2004,2
20041214,High Plains,33.85,19.88,22.13,18.28,4.4,1.47,12/14/2004,12/20/2004,2
20041214,West,24.84,15.69,22.75,20.86,13.59,2.27,12/14/2004,12/20/2004,2
20041207,High Plains,33.85,19.96,21.93,18.4,4.4,1.47,12/7/2004,12/13/2004,2
20041207,West,21.78,18.36,22.12,21.27,14.1,2.37,12/7/2004,12/13/2004,2
20041130,High Plains,33.85,20.14,21.75,18.4,4.4,1.47,11/30/2004,12/6/2004,2
20041130,West,22.02,18.13,21.55,21.84,14.1,2.37,11/30/2004,12/6/2004,2
20041123,High Plains,33.8,17.71,22.57,18.54,5.9,1.47,11/23/2004,11/29/2004,2
20041123,West,21.43,15.77,22.16,20.63,17.65,2.37,11/23/2004,11/29/2004,2
20041116,High Plains,33.8,17.71,22.57,18.54,5.9,1.47,11/16/2004,11/22/2004,2
20041116,West,22.5,14.33,22.37,20.5,17.94,2.37,11/16/2004,11/22/2004,2
20041109,High Plains,33.13,18.39,22.39,18.73,5.9,1.47,11/9/2004,11/15/2004,2
20041109,West,21.44,15.3,21.62,21.22,18.06,2.37,11/9/2004,11/15/2004,2
20041102,High Plains,34.13,17.18,22.42,18.81,5.98,1.47,11/2/2004,11/8/2004,2
20041102,West,21.11,15.53,19.06,23.15,18.78,2.37,11/2/2004,11/8/2004,2
20041026,High Plains,33.2,17.3,22.6,19.43,6,1.47,10/26/2004,11/1/2004,2
20041026,West,21.08,14.33,20.14,23.31,18.77,2.37,10/26/2004,11/1/2004,2
20041019,High Plains,31.65,18.84,22.53,19.24,6.2,1.54,10/19/2004,10/25/2004,2
20041019,West,20.27,13.1,18.53,23.71,21.94,2.45,10/19/2004,10/25/2004,2
20041012,High Plains,32.32,17.54,21.78,20.62,6.2,1.54,10/12/2004,10/18/2004,2
20041012,West,19.25,13.3,18.44,24.57,21.92,2.52,10/12/2004,10/18/2004,2
20041005,High Plains,30.48,19.35,21.83,20.61,6.2,1.54,10/5/2004,10/11/2004,2
20041005,West,18.95,13.26,17.99,25.95,21.49,2.36,10/5/2004,10/11/2004,2
20040928,High Plains,36.53,12.89,20.85,20.33,7.87,1.54,9/28/2004,10/4/2004,2
20040928,West,18.76,13.22,17.63,26.16,21.87,2.36,9/28/2004,10/4/2004,2
20040921,High Plains,26.18,22.99,20.53,20.82,7.95,1.54,9/21/2004,9/27/2004,2
20040921,West,17.56,13.86,17.98,26.36,21.87,2.36,9/21/2004,9/27/2004,2
20040914,High Plains,25.75,22.57,21.38,20.81,7.98,1.51,9/14/2004,9/20/2004,2
20040914,West,17.25,13.4,18.29,25.41,23.22,2.44,9/14/2004,9/20/2004,2
20040907,High Plains,32.65,15.6,21.28,21,8.11,1.38,9/7/2004,9/13/2004,2
20040907,West,17.01,13.59,17.62,25.01,23.77,3,9/7/2004,9/13/2004,2
20040831,High Plains,30.29,16.78,20.77,18.15,12.49,1.52,8/31/2004,9/6/2004,2
20040831,West,17.03,13.57,17.33,24.23,24.78,3.06,8/31/2004,9/6/2004,2
20040824,High Plains,31.83,14.06,19.92,19.79,12.89,1.52,8/24/2004,8/30/2004,2
20040824,West,13.61,15.28,18.45,24.57,24.96,3.13,8/24/2004,8/30/2004,2
20040817,High Plains,25.44,17.08,21.93,20.23,13.81,1.51,8/17/2004,8/23/2004,2
20040817,West,8.72,18.75,18.54,25.13,25.66,3.2,8/17/2004,8/23/2004,2
20040810,High Plains,27.33,15.87,21.29,21.31,12.69,1.51,8/10/2004,8/16/2004,2
20040810,West,9.32,17.85,18.36,27.25,24.02,3.2,8/10/2004,8/16/2004,2
20040803,High Plains,24.35,16.49,20.02,24.33,13.29,1.52,8/3/2004,8/9/2004,2
20040803,West,9.77,17.26,18.75,28.24,22.49,3.49,8/3/2004,8/9/2004,2
20040727,High Plains,30.09,12.9,19.3,24.05,12.14,1.52,7/27/2004,8/2/2004,2
20040727,West,9.76,17.81,18.7,27.92,22.32,3.49,7/27/2004,8/2/2004,2
20040720,High Plains,25.33,14.86,18.97,26.73,11.92,2.18,7/20/2004,7/26/2004,2
20040720,West,9.21,16.93,18.57,29.88,22.02,3.39,7/20/2004,7/26/2004,2
20040713,High Plains,28.11,12.13,17.96,27.68,11.63,2.48,7/13/2004,7/19/2004,2
20040713,West,11.47,14.64,18.53,29.95,22.61,2.81,7/13/2004,7/19/2004,2
20040706,High Plains,28.11,12.31,17.81,27.67,11.63,2.48,7/6/2004,7/12/2004,2
20040706,West,11.47,15.06,20.22,27.96,22.48,2.81,7/6/2004,7/12/2004,2
20040629,High Plains,28.58,11.67,16.78,26.08,14.27,2.61,6/29/2004,7/5/2004,2
20040629,West,11.43,15.72,19.82,27.29,22.87,2.86,6/29/2004,7/5/2004,2
20040622,High Plains,27.33,8.78,19.28,27.18,14.82,2.61,6/22/2004,6/28/2004,2
20040622,West,14.16,11.53,20.26,27.99,23.19,2.86,6/22/2004,6/28/2004,2
20040615,High Plains,24.48,8.67,17.78,24.26,21.86,2.95,6/15/2004,6/21/2004,2
20040615,West,14.04,12.87,19.13,26.3,24.76,2.89,6/15/2004,6/21/2004,2
20040608,High Plains,22.18,10.24,17.59,24.97,24.92,0.1,6/8/2004,6/14/2004,2
20040608,West,12.2,14.88,19.01,26.02,26.4,1.48,6/8/2004,6/14/2004,2
20040601,High Plains,22.29,10.11,19.3,23.78,24.42,0.1,6/1/2004,6/7/2004,2
20040601,West,11.45,15.33,18.42,26.54,26.2,2.05,6/1/2004,6/7/2004,2
20040525,High Plains,17.7,11.89,22.65,23.6,24.07,0.1,5/25/2004,5/31/2004,2
20040525,West,10.45,14.47,19.84,26.6,26.6,2.05,5/25/2004,5/31/2004,2
20040518,High Plains,16.19,13.23,21.92,27.44,21.13,0.09,5/18/2004,5/24/2004,2
20040518,West,8.65,17.4,19.06,27.79,24.29,2.81,5/18/2004,5/24/2004,2
20040511,High Plains,12.8,13.98,21.13,29.7,22.31,0.09,5/11/2004,5/17/2004,2
20040511,West,9.04,16.99,19.08,27.79,24.34,2.77,5/11/2004,5/17/2004,2
20040504,High Plains,11.84,14.46,22.38,30.8,20.49,0.04,5/4/2004,5/10/2004,2
20040504,West,10.73,15.3,19.08,28.19,23.97,2.73,5/4/2004,5/10/2004,2
20040427,High Plains,12.12,13.91,23.77,33.77,16.39,0.04,4/27/2004,5/3/2004,2
20040427,West,12.38,17.05,16.61,29.98,21.87,2.11,4/27/2004,5/3/2004,2
20040420,High Plains,11.98,13.75,22.61,33.25,18.37,0.04,4/20/2004,4/26/2004,2
20040420,West,12.61,16.96,16.05,29.56,22.71,2.11,4/20/2004,4/26/2004,2
20040413,High Plains,12,15.33,21.49,34.12,17.03,0.04,4/13/2004,4/19/2004,2
20040413,West,12.61,18.56,15.31,30.07,21.39,2.06,4/13/2004,4/19/2004,2
20040406,High Plains,12,15.58,21.05,33.71,17.53,0.12,4/6/2004,4/12/2004,2
20040406,West,17.02,14.89,14.06,30.94,21.46,1.63,4/6/2004,4/12/2004,2
20040330,High Plains,12.11,15.22,20.68,34.41,17.46,0.12,3/30/2004,4/5/2004,2
20040330,West,16.91,12.59,12.55,28.25,24.82,4.88,3/30/2004,4/5/2004,2
20040323,High Plains,9.33,16.48,22.63,34.9,16.54,0.12,3/23/2004,3/29/2004,2
20040323,West,18.53,10.97,13.06,28.84,23.72,4.88,3/23/2004,3/29/2004,2
20040316,High Plains,9.33,20.35,19.42,35.67,15.11,0.12,3/16/2004,3/22/2004,2
20040316,West,18.53,12.63,11.68,29.65,22.63,4.88,3/16/2004,3/22/2004,2
20040309,High Plains,8.65,20.35,19.75,36.01,15.11,0.12,3/9/2004,3/15/2004,2
20040309,West,18.24,12.23,11.95,29.76,22.92,4.88,3/9/2004,3/15/2004,2
20040302,High Plains,4.74,22.5,21.17,35.63,15.84,0.12,3/2/2004,3/8/2004,2
20040302,West,18.24,12.62,12.08,29.52,22.27,5.27,3/2/2004,3/8/2004,2
20040224,High Plains,4.72,19.34,20.51,36.97,18.33,0.12,2/24/2004,3/1/2004,2
20040224,West,17.64,12.39,9.94,28.64,24.44,6.95,2/24/2004,3/1/2004,2
20040217,High Plains,4.72,19.34,20.51,38.6,16.7,0.12,2/17/2004,2/23/2004,2
20040217,West,17.22,12.81,9.94,29.27,23.81,6.95,2/17/2004,2/23/2004,2
20040210,High Plains,4.87,20.16,20.18,37.96,16.7,0.12,2/10/2004,2/16/2004,2
20040210,West,17.22,13.18,9.6,29.1,23.96,6.95,2/10/2004,2/16/2004,2
20040203,High Plains,4.6,19.64,20.99,37.65,16.99,0.12,2/3/2004,2/9/2004,2
20040203,West,14.81,14.5,10.28,28.44,24.67,7.3,2/3/2004,2/9/2004,2
20040127,High Plains,4.6,20.06,21.66,36.48,17.08,0.12,1/27/2004,2/2/2004,2
20040127,West,14.81,13.92,11.72,27.51,24.63,7.41,1/27/2004,2/2/2004,2
20040120,High Plains,4.7,19.43,22.18,36.5,17.08,0.12,1/20/2004,1/26/2004,2
20040120,West,14.49,11.85,13.61,27.89,24.91,7.25,1/20/2004,1/26/2004,2
20040113,High Plains,4.8,20.76,21.81,36.49,16.02,0.12,1/13/2004,1/19/2004,2
20040113,West,14.01,11.69,13.86,28.5,24.67,7.27,1/13/2004,1/19/2004,2
20040106,High Plains,4.26,21.12,21.03,37.52,15.94,0.12,1/6/2004,1/12/2004,2
20040106,West,15.12,7.21,16,28.83,24.16,8.69,1/6/2004,1/12/2004,2
20031230,High Plains,4.23,20.34,18.08,40.91,16.16,0.28,12/30/2003,1/5/2004,2
20031230,West,14.51,7.39,13.96,31.34,24.17,8.62,12/30/2003,1/5/2004,2
20031223,High Plains,3.86,18.35,22.37,40.01,14.92,0.49,12/23/2003,12/29/2003,2
20031223,West,11.89,6.84,14.68,28.84,28.31,9.44,12/23/2003,12/29/2003,2
20031216,High Plains,4.78,17.08,21.92,40.39,15.3,0.53,12/16/2003,12/22/2003,2
20031216,West,11.9,6.98,14.94,28.63,29.01,8.55,12/16/2003,12/22/2003,2
20031209,High Plains,3.89,19.42,20.34,41.29,14.46,0.61,12/9/2003,12/15/2003,2
20031209,West,10.99,7.73,15.02,29.78,28.11,8.38,12/9/2003,12/15/2003,2
20031202,High Plains,3.82,20.99,20.66,39.78,14.28,0.47,12/2/2003,12/8/2003,2
20031202,West,9.98,8.76,15.35,28.99,28.43,8.49,12/2/2003,12/8/2003,2
20031125,High Plains,3.56,20.95,22.28,37.37,15.21,0.64,11/25/2003,12/1/2003,2
20031125,West,10.49,8.19,14.99,28.78,29.19,8.35,11/25/2003,12/1/2003,2
20031118,High Plains,3.49,21,22.16,38.02,14.94,0.38,11/18/2003,11/24/2003,2
20031118,West,9.66,8.38,15.31,28.98,29.61,8.05,11/18/2003,11/24/2003,2
20031111,High Plains,3.5,20.65,21.77,39.09,14.29,0.7,11/11/2003,11/17/2003,2
20031111,West,10,7.44,15.09,27.97,31.04,8.47,11/11/2003,11/17/2003,2
20031104,High Plains,3.63,21.76,19.95,38.9,15.53,0.24,11/4/2003,11/10/2003,2
20031104,West,7.51,9.89,14.27,28.16,33.57,6.61,11/4/2003,11/10/2003,2
20031028,High Plains,3.58,20.28,18.32,43.92,13.74,0.17,10/28/2003,11/3/2003,2
20031028,West,4.02,11.56,15.62,28.8,33.56,6.44,10/28/2003,11/3/2003,2
20031021,High Plains,3.46,22.08,17.64,43.75,12.86,0.21,10/21/2003,10/27/2003,2
20031021,West,6.65,11.02,13.72,29.97,33.45,5.17,10/21/2003,10/27/2003,2
20031014,High Plains,3.45,21.28,18.39,43.42,13.19,0.27,10/14/2003,10/20/2003,2
20031014,West,7.12,10.95,13.87,28.38,34.51,5.18,10/14/2003,10/20/2003,2
20031007,High Plains,3.2,18.86,26.81,39.85,10.97,0.3,10/7/2003,10/13/2003,2
20031007,West,9.11,6.77,17.6,27.84,33.43,5.25,10/7/2003,10/13/2003,2
20030930,High Plains,1.95,20.54,26.51,40.16,10.52,0.32,9/30/2003,10/6/2003,2
20030930,West,9.28,8.46,17.38,25.53,34.04,5.31,9/30/2003,10/6/2003,2
20030923,High Plains,2.05,20.63,26.12,40.35,10.55,0.3,9/23/2003,9/29/2003,2
20030923,West,9.11,7.54,17.4,26.46,34.24,5.26,9/23/2003,9/29/2003,2
20030916,High Plains,2.25,20.41,25.25,40.86,10.89,0.34,9/16/2003,9/22/2003,2
20030916,West,9.17,7.64,17.13,25.93,34.56,5.56,9/16/2003,9/22/2003,2
20030909,High Plains,0,17.95,17.58,44.72,19.32,0.44,9/9/2003,9/15/2003,2
20030909,West,9.03,4.54,18.52,27.64,34.68,5.61,9/9/2003,9/15/2003,2
20030902,High Plains,0,17.14,20.11,43.79,18.75,0.22,9/2/2003,9/8/2003,2
20030902,West,8.94,2.07,21.63,28.22,34.24,4.89,9/2/2003,9/8/2003,2
20030826,High Plains,0,14.8,18.63,39.43,25.76,1.37,8/26/2003,9/1/2003,2
20030826,West,9.18,2.84,20.56,25.4,36.44,5.58,8/26/2003,9/1/2003,2
20030819,High Plains,0,20.78,25.13,32.49,20.37,1.24,8/19/2003,8/25/2003,2
20030819,West,9.14,3.79,21,25.08,35.62,5.36,8/19/2003,8/25/2003,2
20030812,High Plains,13.41,8.15,26.36,33.78,16.75,1.55,8/12/2003,8/18/2003,2
20030812,West,8.82,4.1,23.42,25.48,33.25,4.94,8/12/2003,8/18/2003,2
20030805,High Plains,12.3,9.47,32.37,27.61,16.67,1.57,8/5/2003,8/11/2003,2
20030805,West,8.61,3.45,25.31,24.79,32.83,5.01,8/5/2003,8/11/2003,2
20030729,High Plains,17.21,5.42,32.06,27.81,15.76,1.74,7/29/2003,8/4/2003,2
20030729,West,9.62,3.22,25.13,23.73,32.85,5.45,7/29/2003,8/4/2003,2
20030722,High Plains,18.41,12.89,32.37,18.68,16.09,1.56,7/22/2003,7/28/2003,2
20030722,West,9.67,16.73,13.09,22.89,33.42,4.21,7/22/2003,7/28/2003,2
20030715,High Plains,21.76,30.08,21.24,12.35,13.11,1.48,7/15/2003,7/21/2003,2
20030715,West,10.38,18.47,14.33,25.1,29.66,2.06,7/15/2003,7/21/2003,2
20030708,High Plains,38.22,24.86,11.43,12.2,12.03,1.26,7/8/2003,7/14/2003,2
20030708,West,13.68,19.7,12.81,24.75,26.99,2.06,7/8/2003,7/14/2003,2
20030701,High Plains,44.48,20.01,10.8,11.7,11.82,1.19,7/1/2003,7/7/2003,2
20030701,West,15.61,19.09,13.09,24.75,25.54,1.92,7/1/2003,7/7/2003,2
20030624,High Plains,38.04,16.38,19.55,12.93,11.17,1.93,6/24/2003,6/30/2003,2
20030624,West,22.97,11.04,15.85,23,24.92,2.23,6/24/2003,6/30/2003,2
20030617,High Plains,28.08,22.14,23.17,12.2,11.75,2.66,6/17/2003,6/23/2003,2
20030617,West,21.58,11.52,16,23.2,25.16,2.54,6/17/2003,6/23/2003,2
20030610,High Plains,25.93,21.5,24.78,13.26,11.69,2.85,6/10/2003,6/16/2003,2
20030610,West,20.54,12.28,15.41,25.81,23.37,2.59,6/10/2003,6/16/2003,2
20030603,High Plains,22.84,18.37,26.3,17.39,12.92,2.17,6/3/2003,6/9/2003,2
20030603,West,21.69,10.09,15.89,26.8,23.99,1.54,6/3/2003,6/9/2003,2
20030527,High Plains,21.55,18.16,26.59,17.39,14.14,2.16,5/27/2003,6/2/2003,2
20030527,West,23.24,7.49,15.4,28.05,24.29,1.52,5/27/2003,6/2/2003,2
20030520,High Plains,22.63,17.04,26.02,18.38,13.79,2.13,5/20/2003,5/26/2003,2
20030520,West,23.07,7.76,15.41,28.19,24.05,1.52,5/20/2003,5/26/2003,2
20030513,High Plains,18.52,14.02,31.46,18.04,15.78,2.18,5/13/2003,5/19/2003,2
20030513,West,22.96,5.93,21.58,23.39,24.58,1.56,5/13/2003,5/19/2003,2
20030506,High Plains,11.41,10.41,34.73,21.08,20.84,1.54,5/6/2003,5/12/2003,2
20030506,West,21.43,6.05,21.82,24.66,25.38,0.67,5/6/2003,5/12/2003,2
20030429,High Plains,8.35,10.18,22.91,29.59,27.41,1.55,4/29/2003,5/5/2003,2
20030429,West,20.46,6.82,19.52,24.13,28.4,0.67,4/29/2003,5/5/2003,2
20030422,High Plains,8.19,11.42,20.78,29.62,28.44,1.54,4/22/2003,4/28/2003,2
20030422,West,19.41,7.64,20.15,20.75,31.39,0.66,4/22/2003,4/28/2003,2
20030415,High Plains,6.57,10.35,22.53,30.04,29.16,1.35,4/15/2003,4/21/2003,2
20030415,West,19.12,8.5,19.26,21.4,31.13,0.58,4/15/2003,4/21/2003,2
20030408,High Plains,7.3,10.78,22.02,28.64,29.72,1.54,4/8/2003,4/14/2003,2
20030408,West,16.72,10.28,19.33,21.27,31.73,0.67,4/8/2003,4/14/2003,2
20030401,High Plains,6.62,11.67,21.03,28.13,29.11,3.43,4/1/2003,4/7/2003,2
20030401,West,15.77,9.34,19.18,21.8,32.92,0.99,4/1/2003,4/7/2003,2
20030325,High Plains,5.27,13.25,19.12,22.91,32.31,7.15,3/25/2003,3/31/2003,2
20030325,West,16.48,7.98,16.59,21.53,34.8,2.61,3/25/2003,3/31/2003,2
20030318,High Plains,1.65,14.67,15.61,18.19,39.95,9.93,3/18/2003,3/24/2003,2
20030318,West,16.43,7.78,15.53,20.7,36.08,3.49,3/18/2003,3/24/2003,2
20030311,High Plains,1.69,16.76,13.39,18.47,39.79,9.9,3/11/2003,3/17/2003,2
20030311,West,9.83,14.27,14.04,21.97,36.38,3.51,3/11/2003,3/17/2003,2
20030304,High Plains,5.93,13.31,12.55,16.1,41.78,10.33,3/4/2003,3/10/2003,2
20030304,West,10.88,12.37,14.41,20.95,37.07,4.32,3/4/2003,3/10/2003,2
20030225,High Plains,5.92,17.95,8.46,16.83,41.72,9.11,2/25/2003,3/3/2003,2
20030225,West,10.64,12.4,14.21,20.7,37.1,4.95,2/25/2003,3/3/2003,2
20030218,High Plains,3.68,19.68,9.43,16.34,41.75,9.12,2/18/2003,2/24/2003,2
20030218,West,10.49,11.92,14.29,20.77,37.58,4.96,2/18/2003,2/24/2003,2
20030211,High Plains,3.61,16.12,11.51,17.97,41.53,9.27,2/11/2003,2/17/2003,2
20030211,West,8.58,13.15,13.95,20.47,38.3,5.55,2/11/2003,2/17/2003,2
20030204,High Plains,3.8,16,11.85,17.54,41.83,8.97,2/4/2003,2/10/2003,2
20030204,West,11.13,12.75,13.67,18.93,38.12,5.4,2/4/2003,2/10/2003,2
20030128,High Plains,3.62,16.16,11.69,17.09,42.37,9.06,1/28/2003,2/3/2003,2
20030128,West,12.06,11.97,11.32,20.33,38.27,6.04,1/28/2003,2/3/2003,2
20030121,High Plains,4.16,16.42,11.25,16.5,43.06,8.6,1/21/2003,1/27/2003,2
20030121,West,14.31,9.66,11.51,21.33,37.46,5.73,1/21/2003,1/27/2003,2
20030114,High Plains,6.76,14.05,10.84,16.65,42.51,9.19,1/14/2003,1/20/2003,2
20030114,West,14.15,9.38,11.29,27.59,31.35,6.23,1/14/2003,1/20/2003,2
20030107,High Plains,6.91,15.45,10.17,16.91,45.49,5.07,1/7/2003,1/13/2003,2
20030107,West,13.3,9.92,13.5,30.69,28.61,3.98,1/7/2003,1/13/2003,2
20021231,High Plains,11.41,11.95,9.99,20.96,40.89,4.79,12/31/2002,1/6/2003,2
20021231,West,12.62,11.05,13.43,33.4,26.57,2.93,12/31/2002,1/6/2003,2
20021224,High Plains,12.1,12.11,10.23,20.44,40.32,4.8,12/24/2002,12/30/2002,2
20021224,West,10,11.23,14.39,35.03,26.41,2.94,12/24/2002,12/30/2002,2
20021217,High Plains,11.89,11.63,10.72,20.42,40.59,4.75,12/17/2002,12/23/2002,2
20021217,West,8.1,12.64,14.62,35.38,26.31,2.96,12/17/2002,12/23/2002,2
20021210,High Plains,12.95,12.02,9.29,21.24,39.83,4.68,12/10/2002,12/16/2002,2
20021210,West,0.71,17.86,16.31,36.42,25.82,2.89,12/10/2002,12/16/2002,2
20021203,High Plains,17.88,10.52,9.18,20.2,38.29,3.93,12/3/2002,12/9/2002,2
20021203,West,1.2,20.26,22.54,27.41,26.1,2.48,12/3/2002,12/9/2002,2
20021126,High Plains,18.03,10.32,9.41,19.82,38.45,3.97,11/26/2002,12/2/2002,2
20021126,West,1.07,19.93,22.84,26.85,26.78,2.53,11/26/2002,12/2/2002,2
20021119,High Plains,17.47,10.77,9.58,19.65,38.41,4.13,11/19/2002,11/25/2002,2
20021119,West,1.17,20.02,22.81,26.6,26.81,2.6,11/19/2002,11/25/2002,2
20021112,High Plains,17.61,10.89,9.08,19.76,38.63,4.02,11/12/2002,11/18/2002,2
20021112,West,1.14,20.39,22.44,26.89,26.63,2.52,11/12/2002,11/18/2002,2
20021105,High Plains,17.61,10.69,9.35,19.64,38.53,4.18,11/5/2002,11/11/2002,2
20021105,West,0,12.38,25.18,30.15,29.25,3.04,11/5/2002,11/11/2002,2
20021029,High Plains,17.18,8.88,9.87,19.99,39.86,4.22,10/29/2002,11/4/2002,2
20021029,West,1.48,16.67,24.41,24.62,29.73,3.09,10/29/2002,11/4/2002,2
20021022,High Plains,15.19,9.5,10.65,19.59,40.78,4.3,10/22/2002,10/28/2002,2
20021022,West,1.49,16.6,23.79,25.22,29.9,3,10/22/2002,10/28/2002,2
20021015,High Plains,15.44,9.19,10.69,20.08,40.25,4.35,10/15/2002,10/21/2002,2
20021015,West,3.21,15.07,23.9,25.18,29.65,2.99,10/15/2002,10/21/2002,2
20021008,High Plains,15.73,10.3,12.55,19.55,37.6,4.27,10/8/2002,10/14/2002,2
20021008,West,3.07,15.04,23.76,25.71,29.4,3.01,10/8/2002,10/14/2002,2
